key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1237,"散碎效果提高","發動散碎時可以獲得更多白魔元和黑魔元",213404,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1238,"促進","下次發動<If(Equal(PlayerParameter(68),35))><If(GreaterThanOrEqualTo(PlayerParameter(72),82))>赤大雷電或赤大勁風<Else/>赤雷電或赤勁風</If><Else/>赤雷電或赤勁風</If>、<If(Equal(PlayerParameter(68),35))><If(GreaterThanOrEqualTo(PlayerParameter(72),66))>衝擊<Else/>散碎</If><Else/>散碎</If>不需要詠唱時間同時<If(Equal(PlayerParameter(68),35))><If(GreaterThanOrEqualTo(PlayerParameter(72),66))>衝擊<Else/>散碎</If><Else/>散碎</If>的威力提高，發動<If(Equal(PlayerParameter(68),35))><If(GreaterThanOrEqualTo(PlayerParameter(72),82))>赤大雷電或赤大勁風<Else/>赤雷電或赤勁風</If><Else/>赤雷電或赤勁風</If>必定為自身附加赤火焰預備或赤巨岩預備狀態",213405,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1239,"鼓勵","魔法攻擊所造成的傷害提高",213409,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1240,"必殺劍·地天","令自身所受到的傷害減少，同時給予對方反擊傷害",214820,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1241,"單打獨鬥","攻擊目標時造成的傷害提高，同時受到該目標的傷害減少",214821,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1242,"單打獨鬥","受到附加此效果的赤魔道士攻擊的傷害增加，同時對該目標造成的傷害減少",214822,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,50,0,False,True,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1243,"幻象衝預備","可以發動幻象衝",212583,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1244,"疾風極意","可以發動疾風極意",212530,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1245,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1246,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1247,"中間學派（日）","HP會隨時間逐漸恢復",213254,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1248,"巨星主宰","發動了地星",213242,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1249,"連續魔法","下次詠唱魔法不需要詠唱時間",213406,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1250,"真北","無視自身技能的方向要求",213903,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1251,"砲塔重啟","無法設置砲塔",213018,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1252,"開眼","心眼成功",213308,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1253,"獵物","作為獵物被盯上了",215026,0,0,1,2,17,30,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1254,"凍結","身體被凍結無法行動，HP逐漸流失",215637,0,0,1,2,17,18,True,False,True,False,False,False,False,False,False,100,0,False,False,50,0,False,0,False,5,False,0,32,0,False,False,False,0
1255,"火屬性耐性大幅降低","對抗火屬性的耐性有顯著降低",215595,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
1256,"負傷","身受重傷，攻擊所造成的傷害降低，受到特定攻擊時傷害有所提高",215763,0,0,1,2,17,35,False,False,False,False,False,False,False,True,True,100,0,False,False,-10,0,False,0,False,0,False,0,25,0,False,False,False,0
1257,"強制移動","朝著特定方向持續移動",215773,67,0,1,2,17,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1258,"拘束","無法自由移動",215003,1,0,1,2,17,0,False,True,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1259,"衰老","變成了年邁的老人，移動速度降低",215771,69,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1260,"雷屬性耐性大幅降低","對抗雷屬性的耐性有顯著降低",215597,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
1261,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1262,"採集優質獲得率提升II(限定)","下一次採集時獲得優質道具的機率增加
不過對玩家無法獲取的優質道具及無優質的道具沒有影響",216010,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1263,"HP持續恢復","HP會隨時間逐漸恢復",212626,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,5,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1264,"光之決心","光之戰士堅定了自己的信念，突破了自身極限",215711,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1265,"光之決心","光之戰士堅定了自己的信念，突破了自身極限",215711,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1266,"強效透明","身體變得透明，不會受到怪物攻擊",216209,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,2,0,False,False,0,0,False,0,False,0,True,0,0,0,False,False,False,0
1267,"緊抱","被某些東西緊緊抱住",215764,0,0,1,1,16,0,True,False,True,True,False,False,False,True,True,100,0,False,False,0,20,True,0,False,0,False,3,0,0,False,False,False,0
1268,"劇情中","正處於過場劇情中",215765,0,0,1,1,0,27,False,False,True,True,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1269,"慎行警告","效果結束時若使用了自動攻擊、技能、移動等動作，則會受到懲罰",215747,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,8341,0,False,0,False,0,False,0,23,0,False,False,False,0
1270,"禍泡","身上附著有禍泡，效果時間結束時如未停止行動則會受到巨大傷害",215784,0,0,1,2,17,24,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
1271,"拼刀","與對方白刃交鋒",215785,0,0,1,2,0,0,True,False,True,True,False,False,False,True,True,0,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1272,"斬擊耐性大幅降低","對抗斬擊攻擊的耐性有顯著降低",215826,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
1273,"下沉","身體逐漸下沉，身體完全沉下去會陷入無法戰鬥狀態",215787,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,24,False,0,False,0,False,0,0,0,False,False,False,0
1274,"試煉的懲罰","在試煉中出現失誤，被施加了懲罰
累積2階將陷入拘束狀態",218841,0,2,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1275,"非火反射","反射獲得了冰屬性或雷屬性之力的攻擊",215788,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1276,"非冰反射","反射獲得了雷屬性或火屬性之力的攻擊",215789,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1277,"非雷反射","反射獲得了火屬性或冰屬性之力的攻擊",215790,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1278,"火屬性","獲得了強力的火屬性之力",215791,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1279,"冰屬性","獲得了強力的冰屬性之力",215792,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1280,"雷屬性","獲得了強力的雷屬性之力",215793,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1281,"羅睺強化","右臂羅睺得到了強化",218801,0,3,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1282,"計都強化","左臂計都得到了強化",218821,0,3,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1283,"混亂","頭腦變得混亂，會向同伴發動攻擊",215603,64,0,1,2,17,0,False,False,False,True,False,True,False,False,False,100,0,False,False,1051,0,False,0,False,0,False,0,0,0,False,False,False,0
1284,"無法發動技能","無法發出任何技能",215045,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,19,False,0,False,0,False,0,24,0,False,False,False,0
1285,"採集優質獲得率提升II","獲得優質道具的機率根據鑑別力得到增加
不過對玩家無法獲取的優質道具及無優質的道具沒有影響",216011,17,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1286,"採集獲得數提升II(限定)","下一次採集的道具獲得數根據獲得力得到增加",216012,18,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1287,"捕獲","被抓住，無法行動，HP逐漸減少",215564,0,0,1,2,17,0,True,False,True,False,False,False,False,True,True,0,0,False,False,500,0,False,0,False,1,False,0,0,0,False,False,False,0
1288,"F.A.T.E.獎勵提高","完成F.A.T.E.事件獲得的部分獎勵增加",216225,0,0,1,1,25,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1289,"F.A.T.E.獎勵提高","完成F.A.T.E.事件獲得的部分獎勵增加",216226,0,0,1,1,25,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1290,"元氣","燃燒沐浴到的吉祥天女的乙太
受到特定攻擊時所受傷害減輕，或轉變為治療魔法效果",215766,0,0,1,1,16,32,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1291,"衰敗","受到巴術士和召喚士發動的毀滅系魔法及迸裂攻擊時所受傷害會增加",212684,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1292,"波奇","變成了豬，無法發動任何技能",215772,69,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1293,"移動命令：前","被下達了移動命令，效果結束時會向前方移動",215774,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1294,"移動命令：後","被下達了移動命令，效果結束時會向後方移動",215775,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1295,"移動命令：左","被下達了移動命令，效果結束時會向左方移動",215776,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1296,"移動命令：右","被下達了移動命令，效果結束時會向右方移動",215777,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1297,"鼓勵","攻擊所造成的傷害提高",213410,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1298,"風月","攻擊所造成的傷害提高",213311,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,False,0
1299,"風花","自動攻擊間隔、戰技與魔法的詠唱及複唱時間縮短",213312,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,False,0
1300,"保護","正在保護特定的隊員",212501,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1301,"被保護","正處於特定隊員的保護下",212502,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,35,0,False,False,False,0
1302,"神聖領域","除特定攻擊之外其他所有攻擊均無效化",212504,0,0,20,1,16,435,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1303,"原初的解放","移動速度提高，不受能透過淨化解除的異常狀態以及擊退、吸引的效果影響，並且部分戰技的威力提高",212556,0,0,22,1,16,29,False,False,False,False,False,False,False,False,False,0,2,False,False,0,18,True,0,False,0,False,0,6,50,False,False,False,0
1304,"死鬥","無法自由移動，受到傷害也不會解除
另外，除特定攻擊之外其他所有對自身發動的攻擊均無法令HP減少到1以下",210255,0,0,22,2,17,0,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,31,0,False,False,False,0
1305,"死鬥","無法自由移動，受到傷害也不會解除",214824,0,0,22,2,17,0,False,True,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1306,"巋然獨存","自身所受的HP恢復效果降低",213105,0,0,98,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,25,0,True,0,False,0,False,0,0,0,False,False,False,0
1307,"冰棘屏障","受到物理攻擊時，攻擊方將受到冰屬性傷害，並有一定機率被附加減速狀態",215501,19,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
1308,"至黑之夜","抵消一定傷害",213118,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1309,"破碎拳","受到持續傷害，持續時間中受到為自己附加此狀態的玩家的攻擊時傷害增加",210218,0,0,21,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,3,False,0,0,0,False,False,False,0
1310,"金剛極意","受到一定量的傷害時會發動金剛極意",212527,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50,0,False,0,False,0,False,0,25,0,False,False,False,0
1311,"金剛決意","造成的傷害提高，同時受到的傷害減少",212531,0,0,1,1,27,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1312,"櫻花怒放","受到持續傷害，持續時間中受到為自己附加此狀態的玩家的攻擊時傷害增加",210307,0,0,23,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1313,"影牙","受到持續傷害，持續時間中受到為自己附加此狀態的玩家的攻擊時傷害增加",210612,0,0,92,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,1,False,0,0,0,False,False,False,0
1314,"斷絕","受到持續傷害，同時受到攻擊的傷害增加",214825,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1315,"隱身之術","持續時間內沒有受到敵人的攻擊則附加隱遁狀態",214826,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1316,"隱遁","隱遁自己的身形",210607,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,True,0,2,0,False,False,False,0
1317,"三印自在","可以發動忍術",212902,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1318,"殘心預備","可以發動殘心",213318,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1319,"彼岸花","受到持續傷害，同時自身所受的HP恢復效果降低",213304,0,0,111,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,1,False,0,0,0,False,False,False,0
1320,"明鏡止水","不受能透過淨化解除的異常狀態的效果影響",214955,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,50,False,False,False,0
1321,"烈毒咬箭","受到持續傷害",212616,0,0,24,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1322,"狂風蝕箭","受到持續傷害",212617,0,0,24,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1323,"野火","若受到了來自附加這一狀態的機工士發動的戰技攻擊的話，效果時間結束時會受到傷害",213011,0,0,96,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1324,"雷電","受到持續傷害",210457,62,0,26,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1325,"即刻詠唱","下次詠唱魔法不需要詠唱時間",210454,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1326,"重度毒化","受到持續傷害",212682,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1327,"瘴暍","受到持續傷害，同時自身所受的HP恢復效果降低",212683,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1328,"感電","雷屬性持續傷害，HP逐漸流失",219041,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1329,"凋零","自身所受的HP恢復效果降低",214812,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1330,"再生","HP會隨時間逐漸恢復",212626,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1331,"鼓舞","抵消一定傷害",212801,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1332,"反覆無常","吉祥天女爆發了反覆無常的神性",215805,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1333,"以眼還眼","受到攻擊時對攻擊方附加狀態，令其發動攻擊時造成的傷害降低",213918,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,3070,0,True,0,False,0,False,0,0,0,False,False,False,0
1334,"以眼還眼","攻擊所造成的傷害降低",213919,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1335,"簡略詠唱","下次詠唱魔法不需要詠唱時間",214827,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1336,"星位合圖","對隊員發動單體治療魔法時，額外恢復特定隊員的HP",213223,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
1337,"星位合圖","附加此效果的占星術師對某一隊員發動單體治療魔法時，身附此效果的隊員會恢復額外的HP",213224,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1338,"太陽神之衡","攻擊所造成的傷害提高",213204,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1339,"世界樹之幹","受到攻擊的傷害減少",213205,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1340,"河流神之瓶","MP持續恢復",213208,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
1341,"建築神之塔","極限槽持續增長",213209,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1342,"衝刺","移動速度提高",210101,41,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,18,True,0,False,0,False,0,6,27,False,False,False,0
1343,"眩暈","無法做出任何行動",215004,90,0,1,2,17,44,True,False,True,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1344,"加重","移動速度降低",215002,91,0,1,2,17,47,False,False,False,False,False,False,True,False,False,150,0,False,False,0,38,True,0,False,0,False,0,0,0,False,False,False,0
1345,"束縛","無法自由移動",215003,92,0,1,2,17,48,False,True,False,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1346,"減速","戰技與魔法的詠唱及複唱時間延長",215009,93,0,1,2,17,0,False,False,False,False,False,False,True,False,False,150,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,False,0
1347,"沉默","無法發動技能",215005,94,0,1,2,17,45,False,False,True,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,24,0,False,False,False,0
1348,"睡眠","陷入沉睡，無法做出任何行動",215013,95,0,1,2,17,46,True,False,True,False,False,False,True,False,False,150,0,False,False,0,0,True,0,False,0,False,0,3,0,False,False,False,0
1349,"眩暈無效","眩暈效果無效",214829,90,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1350,"加重無效","加重效果無效",214830,91,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1351,"束縛無效","束縛效果無效",214831,92,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1352,"減速無效","減速效果無效",214832,93,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1353,"沉默無效","沉默效果無效",214833,94,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1354,"睡眠無效","睡眠效果無效",214834,95,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1355,"擊退無效","擊退與吸引效果無效",214835,96,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1356,"河童","變身成河童，只能夠發動專用技能“河童拳”",215043,0,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,12,2,False,0,False,0,False,0,0,0,False,False,False,0
1357,"重力反轉","失重漂浮在空中，並且高度逐漸上升",215767,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1358,"固定高位","高度固定的狀態，並且不受高度變化效果的影響",215768,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,25,False,0,False,0,False,0,24,0,False,False,False,0
1359,"漸漸石化","逐漸石化",218861,0,3,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1360,"重力爆發","全身纏繞著重力魔法，效果結束時會引起重力異常，對周圍造成無屬性傷害",215770,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1361,"魔導浮空","重力に反発し、宙に浮いた状態。",215037,0,0,1,1,16,33,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1362,"聖光幕簾","抵消一定傷害",212509,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
1363,"睡眠","陷入沉睡，無法做出任何行動",215013,1,0,1,2,2,3,True,False,True,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,3,0,False,False,False,0
1364,"疾風極意","可以發動疾風極意",212530,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1365,"雷雲","可以詠唱大雷電或超雷電",210461,0,0,26,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1366,"浮空","無視重力，浮在空中的狀態",215037,0,0,1,1,16,33,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1367,"衝擊預備","可以發動衝擊",213401,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1368,"安魂祈禱","詠唱魔法時沒有任何詠唱時間，同時部分技能威力提高",218345,0,4,20,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
1369,"安魂祈禱","詠唱魔法時沒有任何詠唱時間，並且不會消耗MP",212514,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,25,6,True,0,False,0,False,0,19,0,False,False,False,0
1370,"戰女神之怒","發動攻擊所造成的傷害及自身發動的HP恢復效果降低",214836,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1371,"寒風斧","受到攻擊的傷害增加",214837,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1372,"強力斬","自身所受的HP恢復效果降低",214838,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1373,"不完全形態","沒有完全實體化",215798,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,True,0,0,0,False,False,False,0
