key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
545,"Companion Enmity Up II","Companion enmity is increased.","ui/icon/014000/014035.tex",75,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,0,False,False,300,0,False,0,False,0,False,0,0,0,False,False,0
546,"Enervation","Damage dealt is reduced and damage taken is increased.","ui/icon/015000/015040.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
547,"Facility Access: Production","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
548,"Facility Access: Finishing","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
549,"Facility Access: Detailing","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
550,"Facility Access: Production II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
551,"Facility Access: Specialization","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
552,"Facility Access: Specialization II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
553,"Facility Access: Detailing II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
554,"Facility Access: Finishing II","Making use of local crafting facilities to synthesize special items. Recipe level is lowered to current level.","ui/icon/016000/016108.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
555,"Repelling Spray","Countering any physical attacks.","ui/icon/015000/015036.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
556,"Repelling Spray","Countering any magic attacks.","ui/icon/015000/015542.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
557,"Repelling Spray","Countering any physical attacks.","ui/icon/015000/015036.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
558,"Repelling Spray","Countering any magic attacks.","ui/icon/015000/015542.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
559,"Poison","Toxins are causing damage over time.","ui/icon/015000/015007.tex",0,0,"All Classes",2,"dk05ht_poi0s","",False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
560,"Poison","Toxins are causing damage over time.","ui/icon/017000/017001.tex",54,8,"All Classes",2,"dk05ht_poi0s","",False,False,False,False,False,False,True,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,0
561,"Slow","Weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay are increased.","ui/icon/015000/015009.tex",5,0,"All Classes",2,"dk05ht_slow0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,0
562,"Prey","Marked as prey.","ui/icon/015000/015026.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
563,"Vulnerability Up","Damage taken is increased.","ui/icon/017000/017101.tex",40,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
564,"Bind","Unable to move.","ui/icon/015000/015003.tex",3,0,"All Classes",2,"dk05ht_bind0t","dk10ht_bind0h",True,False,False,False,False,False,True,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
565,"Transfiguration","Corporeal form has been altered, inhibiting use of actions.","ui/icon/016000/016214.tex",69,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
566,"Damage Up","Damage dealt is increased.","ui/icon/017000/017061.tex",57,16,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
567,"Six Fulms Under","You are slowly slipping down, your movement speed dropping as you descend deeper. Burial will result in KO.","ui/icon/015000/015769.tex",77,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,100,0,False,False,0,24,False,0,False,0,False,0,0,0,False,False,0
568,"Fisher's Intuition","Heightened senses are improving chances of discovering rare fish only obtainable under special conditions.","ui/icon/011000/011101.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
569,"Slime","Viscous discharge is hampering movement and inflicting damage over time.","ui/icon/015000/015609.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,100,0,False,True,30,0,False,0,False,5,False,0,0,0,False,False,0
570,"In the Line of Fire","Damage dealt by firearms is increased.","ui/icon/015000/015636.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,False,51,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
571,"Blind","Encroaching darkness is lowering accuracy.","ui/icon/015000/015012.tex",4,0,"All Classes",2,"dk05ht_dark0t","",False,False,False,False,False,False,True,False,False,100,0,False,False,-200,0,False,0,False,0,False,0,0,0,False,False,0
572,"Slashing Resistance Down","Slashing resistance is reduced.","ui/icon/017000/017681.tex",0,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,0
573,"Blunt Resistance Down","Blunt resistance is reduced.","ui/icon/017000/017701.tex",0,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,0
574,"Erratic Blaster","Taking damage over time.","ui/icon/015000/015616.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
575,"Static Charge","Damage dealt by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Electric Burst<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/017000/017721.tex",0,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
576,"Lightning Resistance Down","Lightning resistance is reduced.","ui/icon/017000/017741.tex",0,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,0
577,"Barofield","Damage taken when Kaliya is nearby.","ui/icon/015000/015617.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
578,"In the Headlights","Damage taken by main head increased.","ui/icon/015000/015618.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
579,"Critical Strikes","All attacks are dealing critical damage.","ui/icon/015000/015555.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
580,"Aetherochemical Nanospores α","An Allagan-engineered malady is corrupting your humours.","ui/icon/015000/015619.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
581,"Aetherochemical Nanospores β","An Allagan-engineered malady is corrupting your humours.","ui/icon/015000/015620.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
582,"Magic Vulnerability Down","Magic damage taken is reduced.","ui/icon/017000/017761.tex",38,16,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,-40,0,False,0,False,0,False,0,0,0,False,False,0
583,"Physical Vulnerability Down","Physical damage taken is reduced.","ui/icon/017000/017781.tex",36,16,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,-40,0,False,0,False,0,False,0,0,0,False,False,0
584,"Energy Field","Invulnerable to ranged attacks.","ui/icon/015000/015621.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
585,"Energy Field Down","Energy field is no longer deflecting ranged attacks. ","ui/icon/015000/015622.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
586,"HP Boost","Maximum HP is increased.","ui/icon/017000/017801.tex",6,16,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
587,"Forked Lightning","Storing an electric charge which, when released, will deal lightning damage to nearby allies.","ui/icon/015000/015623.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
588,"Revelation Resistance Down","Damage taken by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Revelation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/015000/015624.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
589,"Chain of Purgatory","Marked by the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Brand of Purgatory<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Damage taken by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flames of Unforgiveness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/015000/015625.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
590,"Arm of Purgatory","Marked by the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Brand of Purgatory<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Damage taken by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flames of Unforgiveness<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/015000/015626.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
591,"Bluefire","Cold blue flames are severely reducing damage dealt and HP restored via actions.","ui/icon/015000/015627.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,-90,0,False,0,False,0,False,0,0,0,False,False,0
592,"Ring of Fire","Enveloped in protective flames. Invulnerable to all damage.","ui/icon/015000/015628.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
593,"Rise of the Phoenix","The holy flames of Phoenix burn bright, increasing potency of the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flames of Rebirth<UIGlow>01</UIGlow><UIForeground>01</UIForeground> with each additional stack.","ui/icon/017000/017821.tex",0,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
594,"Harvest","Redirecting the remaining life energies of incapacitated victims in order to gain the effect of Rise of the Phoenix.","ui/icon/015000/015629.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
595,"Cloak of Death","Damage taken by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Fountain of Death<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/017000/017841.tex",0,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
596,"Suffocated Will","Overwhelmed by the sheer spiritual might of the dreadwyrm. Damage taken by certain attacks is increased.","ui/icon/017000/017861.tex",0,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
597,"Flare Dampening","Damage taken by Bahamut's <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Teraflare<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is reduced, and damage dealt is significantly reduced.","ui/icon/015000/015545.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-90,0,False,0,False,0,False,0,0,0,False,False,0
598,"(仮)物理シールド(ストンスキン)","","ui/icon/015000/015041.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,30,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
599,"(仮)魔法シールド(ストンスキン)","","ui/icon/015000/015042.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,30,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
600,"Magic Vulnerability Down","Magic damage taken is reduced.","ui/icon/015000/015056.tex",38,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,-40,0,False,0,False,0,False,0,0,0,False,False,0
601,"Physical Vulnerability Down","Physical damage taken is reduced.","ui/icon/015000/015052.tex",36,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,-40,0,False,0,False,0,False,0,0,0,False,False,0
602,"Curse of the Mummy","Suffering an ancient curse. A stack of 4 will result in mummification.","ui/icon/017000/017881.tex",64,4,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,50,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,0
603,"Mummification","Serving the Sunken Temple of Qarn as a mindless thrall.","ui/icon/015000/015632.tex",64,0,"All Classes",2,"dk05th_stdn0t","noroi_awl0f",True,False,False,True,True,False,False,False,True,100,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
604,"Thin Ice","Having trouble maintaining a solid foothold upon ice-covered ground.","ui/icon/015000/015615.tex",76,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,7,0,False,False,0
605,"Frostbite","Sustaining ice damage over time.","ui/icon/015000/015525.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
606,"Frozen","Ice has begun forming on gear. A stack of 4 will result in <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Deep Freeze<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>.","ui/icon/017000/017661.tex",0,4,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
607,"Snowball","Trapped inside a giant ball of packed snow.","ui/icon/015000/015611.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
608,"Death Throes","Held firmly by the leg and unable to move.","ui/icon/015000/015003.tex",1,0,"All Classes",2,"dk05th_stdn0t","",False,True,False,False,False,False,False,True,True,100,0,False,True,0,0,False,0,False,0,False,0,0,0,False,False,0
609,"Seized","Held in a vicelike grip and cannot act. Taking damage over time.","ui/icon/015000/015564.tex",0,0,"All Classes",2,"dk05th_stdn0t","",True,False,True,False,False,False,False,True,True,0,0,False,False,500,0,False,0,False,1,False,0,0,0,False,False,0
610,"Petrification","Stone-like rigidity is preventing the execution of actions.","ui/icon/015000/015001.tex",85,0,"All Classes",2,"dk05ht_roc0t","dk10ht_roc0h",True,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,32,0,False,False,0
611,"Invigoration","Experiencing increased pep in one's step. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wet Plate<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow> status is removed upon executing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Imp Punch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/017000/017901.tex",0,8,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
612,"Wet Plate","Sufficient water remains on the imp plate. Status removed if <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Imp Punch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is executed while Typhon is invigorated.","ui/icon/017000/017921.tex",0,4,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,0
613,"Imp","Transformed into an imp and only able to execute the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Imp Punch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","ui/icon/015000/015043.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,True,False,False,False,False,200,0,False,False,12,2,False,0,False,0,False,0,0,0,False,False,0
614,"Hidden","Unable to be detected. Movement speed is severely reduced.","ui/icon/010000/010607.tex",97,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,0,1,False,0,False,0,True,0,2,0,False,False,0
615,"Hidden","Unable to be detected. Movement speed is severely reduced.","ui/icon/010000/010607.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,0,1,False,0,False,0,True,0,2,0,False,False,0
616,"Invisible","Unable to be detected by sight.","ui/icon/015000/015642.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,True,0,0,0,False,False,0
617,"Irradiated","Luminescence is being stored within the body and will result in an emission of Banishing Light once the effect ends.","ui/icon/015000/015641.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
618,"Area of Influence Up","Area of effect for actions is expanded.","ui/icon/017000/017981.tex",0,16,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,14,0,False,False,0
619,"Burns","Sustaining fire damage over time.","ui/icon/017000/017181.tex",0,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,0
620,"Pacification","Unable to use weaponskills.","ui/icon/015000/015017.tex",0,0,"All Classes",2,"dk05ht_ipws0t","",False,False,False,False,False,False,True,False,False,100,0,False,False,0,19,False,0,False,0,False,0,24,0,False,False,0
621,"Fire Resistance Down","Fire resistance is reduced.","ui/icon/017000/017941.tex",0,5,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,0
622,"Rotting Lungs","Lungs are filled with noxious fumes and will emit the toxic vapors if subjected to further Rot Gas.","ui/icon/015000/015638.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
623,"Disease","Movement speed and HP recovered via healing magic are reduced.","ui/icon/015000/015014.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,100,0,False,False,-20,1,False,0,False,0,False,0,0,0,False,False,0
624,"Flesh Wound","Wounds dealt by a slashing weapon are bleeding, causing damage over time.","ui/icon/015000/015521.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,10,0,False,True,100,0,False,0,False,1,False,0,0,0,False,False,0
625,"Down for the Count","Unable to move or execute actions.","ui/icon/015000/015044.tex",0,0,"All Classes",2,"dk05ht_sta0h","",True,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
626,"Out of the Action","Unable to execute actions.","ui/icon/015000/015045.tex",0,0,"All Classes",2,"dk05ht_sta0h","",False,False,True,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
627,"Neurolink","A powerful Allagan device is limiting strength.","ui/icon/015000/015545.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
628,"Damage Down","Damage dealt is reduced.","ui/icon/018000/018441.tex",39,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
629,"Infirmity","HP recovery via healing magic is reduced.","ui/icon/017000/017961.tex",0,16,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
630,"Heavy","Chocobo speed is reduced.","ui/icon/016000/016576.tex",0,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
631,"Tireless","Chocobo has limitless stamina.","ui/icon/016000/016577.tex",0,0,"All Classes",1,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
632,"Frenzied","Chocobo is panicked and accelerating out of control.","ui/icon/016000/016578.tex",0,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
633,"Lamed","Chocobo is injured and cannot accelerate.","ui/icon/016000/016579.tex",0,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
634,"Silenced","Chocobo has lost its wark and cannot use race abilities.","ui/icon/016000/016580.tex",0,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
635,"Distracted","Chocobo is discomposed and refuses to use race items.","ui/icon/016000/016581.tex",0,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
636,"Brand of the Sullen","Damage taken by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Sullen Gaze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/018000/018041.tex",64,4,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
637,"Brand of the Ireful","Damage taken by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Ireful Gaze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.","ui/icon/018000/018061.tex",64,4,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
638,"Vulnerability Up","Damage taken is increased.","ui/icon/015000/015020.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
639,"Pyretic","Fire-aspected damage is taken with every action.","ui/icon/015000/015647.tex",0,0,"All Classes",2,"dk05th_stdn0t","dk10ht_hea0s",False,False,False,False,False,False,False,False,False,99,0,False,False,100,0,False,0,False,0,False,0,0,0,True,False,0
640,"Poison Resistance Up","Poison resistance is increased.","ui/icon/015000/015648.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
641,"Choco Reflect","All non-area of effect enfeeblements are being repelled back to their point of origin.","ui/icon/016000/016582.tex",0,0,"All Classes",1,"","",False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
642,"Bleeding","Sustaining damage over time.","ui/icon/015000/015530.tex",0,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
643,"Bleeding","Sustaining damage over time.","ui/icon/017000/017121.tex",0,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,0
644,"Chicken","Transformed into a chicken and unable to execute actions.","ui/icon/015000/015640.tex",69,0,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,True,False,False,False,False,100,0,False,False,-50,2,False,0,False,0,False,0,0,0,False,False,0
645,"Digesting","Taking damage over time as body tissue is slowly broken down by gastric fluid. Damage taken from other attacks is also increased.","ui/icon/018000/018081.tex",0,8,"All Classes",2,"dk05th_stdn0t","",False,False,False,False,False,False,False,False,False,100,0,False,False,5,0,False,0,False,5,False,0,0,0,False,False,0
646,"Abandonment","Will suffer Fear when straying too far from party members.","ui/icon/015000/015649.tex",67,0,"All Classes",2,"dk05th_stdn0t","g3fc_sta_lone0c",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
647,"Atrophy","All attributes are reduced by 30%.","ui/icon/015000/015639.tex",79,0,"All Classes",2,"","",False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
648,"Rehabilitation","Regenerating HP over time.","ui/icon/015000/015532.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
649,"Attack Up","Attack power is enhanced.","ui/icon/015000/015050.tex",0,0,"All Classes",1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
